,0,1
3473,1000,2382
3474,757,1323
3475,554,103
3476,1353,3344
3477,316,2740
3478,1036,2413
3479,1208,2481
3480,656,2894
3481,718,2819
3482,868,309
3483,567,3343
3484,1346,2072
3485,1086,1799
3486,501,714
3487,736,1443
3488,330,1837
3489,1151,1651
3490,313,2170
3491,1567,1586
3492,302,2430
3493,1033,3208
3494,1177,400
3495,210,1641
3496,501,1809
3497,675,148
3498,1061,2066
3499,778,1729
3500,873,2270
3501,1415,2730
3502,1603,1767
3503,727,1450
3504,336,968
3505,1166,2395
3506,644,2918
3507,1434,1953
3508,1283,1003
3509,244,812
3510,1488,2174
3511,700,2140
3512,1183,2860
3513,506,1782
3514,983,638
3515,1250,938
3516,596,581
3517,351,3041
3518,206,1652
3519,1173,3616
3520,508,425
3521,831,1494
3522,607,1240
3523,493,1895
3524,1156,3555
3525,693,3226
3526,1430,1037
3527,313,2236
3528,1413,798
3529,855,1641
3530,1158,2029
3531,834,1750
3532,356,3205
3533,162,1337
3534,1338,295
3535,1084,3692
3536,115,2779
3537,826,58
3538,941,2304
3539,8,747
3540,1634,3366
3541,683,1292
3542,871,550
3543,656,1714
3544,1121,720
3545,691,1809
3546,588,95
3547,133,1650
3548,538,1537
3549,543,950
3550,1631,3319
3551,60,2431
3552,1241,626
3553,405,390
3554,1697,2909
3555,442,324
3556,0,1862
3557,1346,2233
3558,1137,2704
3559,1695,3639
3560,479,504
3561,1504,1194
3562,1162,2834
3563,1691,1153
3564,1076,811
3565,1079,1911
3566,445,2368
3567,804,1776
3568,1308,116
3569,225,3144
3570,1233,41
3571,875,2140
3572,204,1421
3573,1527,3048
3574,1442,935
3575,974,2218
3576,173,1485
3577,1409,2279
3578,759,613
3579,827,2516
3580,1322,2110
3581,1632,1101
3582,206,861
3583,1302,162
3584,1561,3289
3585,314,1075
3586,190,351
3587,1098,3349
3588,1597,3350
3589,210,2701
3590,471,1722
3591,544,358
3592,872,408
3593,1451,1229
3594,1289,1664
3595,640,935
3596,998,2775
3597,933,2266
3598,1488,1111
3599,424,3024
3600,407,2976
3601,614,2278
3602,1028,2759
3603,709,844
3604,1606,2753
3605,1621,624
3606,893,1403
3607,562,1962
3608,1700,2439
3609,1264,1888
3610,1328,1027
3611,315,449
3612,210,978
3613,1237,752
3614,1242,3132
3615,1675,1100
3616,325,1789
3617,1623,3428
3618,650,233
3619,1387,1612
3620,947,343
3621,441,924
3622,1627,1050
3623,1090,2257
3624,15,2020
3625,659,269
3626,1460,3567
3627,1472,869
3628,1182,2232
3629,292,3333
3630,366,3434
3631,692,2766
3632,1121,1007
3633,1611,2262
3634,131,752
3635,1188,1651
3636,358,3578
3637,1661,658
3638,1358,3197
3639,527,2526
3640,1618,601
3641,1236,1135
3642,649,833
3643,395,1266
3644,1498,2165
3645,1377,755
3646,128,2551
3647,717,193
3648,765,1969
3649,10,131
3650,1515,1830
3651,1429,661
3652,865,2841
3653,1383,776
3654,220,524
3655,1566,3391
3656,1663,2865
3657,1562,2664
3658,219,1976
3659,274,1614
3660,1108,2721
3661,233,2815
3662,105,416
3663,668,2823
3664,870,3026
3665,23,1783
3666,559,2001
3667,333,2179
3668,230,2060
3669,457,3384
3670,738,2713
3671,499,3645
3672,988,1298
3673,1353,360
3674,829,2637
3675,1101,2442
3676,1110,2712
3677,904,1747
3678,237,2935
3679,916,2445
3680,365,1231
3681,1609,2561
3682,1422,3038
3683,1112,74
3684,207,1164
3685,367,2453
3686,828,1196
3687,1378,2788
3688,1581,3059
3689,1044,303
3690,420,286
3691,581,790
3692,301,84
3693,820,3089
3694,827,81
3695,1702,262
3696,75,1462
3697,295,3298
3698,1263,860
3699,266,1206
3700,959,3096
3701,987,3313
3702,1549,2757
3703,174,1893
3704,1581,2203
3705,1390,643
3706,968,1956
3707,1472,2062
3708,666,1771
3709,886,2076
3710,20,3180
3711,1444,1855
3712,1526,2247
3713,452,413
3714,314,2421
3715,227,2296
3716,413,509
3717,1287,1447
3718,750,3454
3719,1558,1070
3720,1246,3108
3721,1667,1511
3722,52,3594
3723,1312,1719
3724,627,1685
3725,881,2101
3726,1306,1920
3727,233,3391
3728,283,1197
3729,1192,1824
3730,1078,2781
3731,86,2743
3732,1460,184
3733,1233,876
3734,386,230
3735,497,3483
3736,1266,717
3737,123,520
3738,482,3351
3739,1372,1580
3740,1336,950
3741,1641,2763
3742,1163,51
3743,728,153
3744,1718,838
3745,1133,301
3746,1590,735
3747,850,2839
3748,1636,1210
3749,1721,1819
3750,758,2791
3751,435,3097
3752,1592,776
3753,852,804
3754,594,1214
3755,819,866
3756,1033,3021
3757,8,2656
3758,567,2175
3759,567,907
3760,1557,1861
3761,621,3505
3762,82,1356
3763,1713,992
3764,530,1818
3765,403,437
3766,1625,728
3767,527,928
3768,1695,54
3769,1097,1333
3770,501,826
3771,1557,3444
3772,1031,2458
3773,688,492
3774,1582,1875
3775,257,1838
3776,468,1347
3777,772,2141
3778,1645,2430
3779,998,553
3780,1246,1252
3781,1541,1964
3782,1552,785
3783,595,2286
3784,1283,3375
3785,1034,439
3786,1066,1960
3787,977,1109
3788,776,3296
3789,1305,2921
3790,821,2262
3791,999,448
3792,197,55
3793,1239,3439
3794,41,2711
3795,1488,176
3796,621,708
3797,617,793
3798,1338,2211
3799,752,3685
3800,1427,770
3801,1185,700
3802,19,379
3803,319,2156
3804,1076,1717
3805,931,2587
3806,1531,1277
3807,194,1474
3808,42,528
3809,431,993
3810,369,3083
3811,878,2899
3812,1349,2848
3813,594,1927
3814,1426,311
3815,918,795
3816,1196,2943
3817,1239,800
3818,186,3059
3819,633,2115
3820,1068,131
3821,16,1
3822,611,3248
3823,421,2206
3824,221,3589
3825,1106,2235
3826,1635,1022
3827,391,2037
3828,1659,197
3829,1674,1050
3830,959,2866
3831,1284,55
3832,258,3129
3833,156,654
3834,651,3059
3835,262,2427
3836,912,2699
3837,1510,1424
3838,415,1633
3839,549,1938
3840,500,2680
3841,136,1169
3842,849,2965
3843,797,2960
3844,767,3374
3845,257,2104
3846,658,2253
3847,40,35
3848,373,154
3849,553,1097
3850,1065,1484
3851,687,3140
3852,1578,394
3853,1644,1406
3854,735,1237
3855,1721,3521
3856,636,3716
3857,13,339
3858,593,380
3859,1073,3315
3860,604,3674
3861,1338,2071
3862,227,172
3863,333,3297
3864,363,3377
3865,1466,1502
3866,627,2223
3867,1589,2883
3868,783,370
3869,1000,1671
3870,1551,835
3871,997,2592
3872,284,1124
3873,552,1354
3874,844,3166
3875,944,3145
3876,1521,58
3877,1707,533
3878,1233,2744
3879,771,3041
3880,838,1969
3881,798,2079
3882,763,2332
3883,747,1361
3884,898,1484
3885,1483,34
3886,897,593
3887,803,614
3888,361,3386
3889,88,2989
3890,374,2806
3891,1031,1202
3892,1272,199
3893,1252,1605
3894,586,1840
3895,1624,3688
3896,1605,2220
3897,487,2784
3898,1545,25
3899,1447,2575
3900,185,1067
3901,1618,2087
3902,620,2555
3903,226,3117
3904,1246,960
3905,1615,2384
3906,811,3231
3907,300,2239
3908,375,1486
3909,1426,3268
3910,739,1357
3911,1195,2973
3912,931,891
3913,162,353
3914,925,666
3915,1584,587
3916,349,1048
3917,1600,714
3918,1340,3688
3919,1340,1804
3920,1074,147
3921,1077,1455
3922,1283,80
3923,952,350
3924,1352,1229
3925,208,2583
3926,1325,3496
3927,1231,2791
3928,1713,2483
3929,1,2087
3930,816,1696
3931,1027,2601
3932,1341,2987
3933,1127,2279
3934,725,3052
3935,206,2559
3936,1448,495
3937,795,3305
3938,704,2339
3939,787,2245
3940,835,287
3941,1716,2405
3942,1054,837
3943,445,1275
3944,654,1167
3945,1353,3295
3946,1033,3498
3947,338,3256
3948,1221,1312
3949,1419,2561
3950,1409,507
3951,105,851
3952,504,2024
3953,256,2818
3954,1362,20
3955,301,1046
3956,1066,1270
3957,898,2961
3958,960,560
3959,773,2323
3960,1354,1999
3961,1310,1070
3962,778,3050
3963,8,687
3964,376,1628
3965,651,2235
3966,1242,3212
3967,479,3178
3968,1272,975
3969,535,1245
3970,1627,3175
3971,496,3466
3972,498,763
3973,703,788
3974,532,1141
3975,570,814
3976,18,1474
3977,543,3607
3978,478,161
3979,23,3031
3980,556,1743
3981,298,2005
3982,922,1451
3983,1223,597
3984,1379,1031
3985,916,663
3986,403,690
3987,222,1415
3988,1670,1794
3989,997,2478
3990,1632,495
3991,1115,1995
3992,1603,722
3993,1301,611
3994,219,3540
3995,1690,606
3996,1237,1926
3997,531,2953
3998,1364,1723
3999,1196,302
4000,1434,2768
4001,1209,136
4002,1595,436
4003,56,1262
4004,1504,881
4005,1458,2899
4006,293,3097
4007,488,3512
4008,1397,190
4009,116,3254
4010,34,3510
4011,296,935
4012,585,206
4013,1363,2062
4014,1075,2667
4015,1321,522
4016,151,3713
4017,247,1100
4018,569,3531
4019,207,2079
4020,30,739
4021,540,657
4022,784,477
4023,651,1016
4024,1137,1341
4025,1712,2149
4026,581,3401
4027,228,1463
4028,123,2465
4029,83,2465
4030,873,206
4031,1304,1007
4032,1537,2607
4033,921,1032
4034,1503,1913
4035,304,1821
4036,1368,2174
4037,425,419
4038,38,1731
4039,526,3531
4040,439,2603
4041,1164,2984
4042,227,1203
4043,678,3626
4044,130,201
4045,1605,2767
4046,483,1782
4047,1447,2882
4048,1013,1858
4049,1462,3554
4050,278,2427
4051,1659,2790
4052,1216,2758
4053,355,2749
4054,119,3183
4055,134,3119
4056,797,3543
4057,821,1766
4058,1219,609
4059,476,2238
4060,1222,3297
4061,935,2284
4062,404,1353
4063,419,650
4064,1567,1479
4065,1094,2847
4066,741,62
4067,1457,3464
4068,615,2222
4069,446,229
4070,1525,1349
4071,434,2902
4072,1493,2484
4073,1649,3363
4074,1127,3348
4075,71,168
4076,1547,3612
4077,87,179
4078,1370,2812
4079,1128,22
4080,68,596
4081,278,345
4082,1157,3395
4083,235,1240
4084,371,1918
4085,1476,796
4086,1378,18
4087,959,1418
4088,403,919
4089,575,363
4090,413,2012
4091,1599,3580
4092,790,2314
4093,1147,2236
4094,148,2820
4095,1066,1453
4096,728,3158
4097,733,3157
4098,1703,2113
4099,50,323
4100,1403,344
4101,1597,1590
4102,895,781
4103,1103,745
4104,665,2401
4105,993,1441
4106,308,2312
4107,840,123
4108,1092,948
4109,398,3722
4110,42,165
4111,487,2218
4112,321,189
4113,1121,3569
4114,1342,226
4115,1520,64
4116,1327,2918
4117,603,2335
4118,1282,224
4119,825,903
4120,96,3104
4121,1416,3487
4122,492,1132
4123,328,319
4124,875,2263
4125,101,537
4126,237,1039
4127,93,3068
4128,1385,309
4129,501,2912
4130,583,3302
4131,371,1189
4132,815,540
4133,639,1131
4134,1202,1100
4135,786,2569
4136,1526,3639
4137,307,1543
4138,528,2851
4139,529,3434
4140,1123,10
4141,626,2654
4142,472,1230
4143,471,1778
4144,950,1210
4145,975,1917
4146,976,2820
4147,1625,964
4148,304,3645
4149,437,482
4150,1367,2238
4151,1679,2430
4152,14,1992
4153,362,1763
4154,1318,1196
4155,1085,3331
4156,396,1167
4157,1481,2267
4158,6,1087
4159,1699,841
4160,757,2956
4161,1219,443
4162,462,2734
4163,65,1957
4164,713,679
4165,512,2908
4166,1347,902
4167,740,1760
4168,1075,2252
4169,1702,1590
4170,1131,2483
4171,1063,337
4172,874,2157
4173,807,2812
4174,42,1287
4175,472,3048
4176,1466,971
4177,700,1495
4178,1674,3187
4179,84,654
4180,1582,3711
4181,1407,444
4182,847,2289
4183,864,576
4184,1504,2476
4185,510,609
4186,1374,2644
4187,148,2885
4188,960,2007
4189,904,838
4190,1261,3032
4191,1015,1810
4192,636,1068
4193,1522,3414
4194,487,110
4195,253,2254
4196,1377,459
4197,1500,1941
4198,534,2752
4199,430,2698
4200,531,977
4201,273,1000
4202,584,2994
4203,1021,2207
4204,464,3688
4205,1221,171
4206,549,2601
4207,121,551
4208,1674,2002
4209,846,3303
4210,305,1510
4211,107,1671
4212,1125,1209
4213,1691,587
4214,60,1154
4215,685,2063
4216,1601,3546
4217,71,872
4218,452,2323
4219,407,1833
4220,1069,2534
4221,972,2880
4222,268,1085
4223,79,2209
4224,1272,2297
4225,1428,629
4226,773,2118
4227,470,3263
4228,357,3589
4229,817,1759
4230,274,1415
4231,1464,222
4232,1390,3272
4233,925,77
4234,1095,242
4235,499,2342
4236,1641,276
4237,1217,1344
4238,20,960
4239,90,2928
4240,166,114
4241,1129,2003
4242,1013,3072
4243,340,1283
4244,811,141
4245,866,2584
4246,649,2455
4247,1155,2702
4248,575,3723
4249,1327,285
4250,377,1976
4251,1059,1364
4252,16,2407
4253,413,3050
4254,896,3670
4255,373,2570
4256,1165,1995
4257,1199,2800
4258,1578,2190
4259,1668,952
4260,544,1151
4261,1201,2177
4262,1316,225
4263,475,2119
4264,270,512
4265,27,306
4266,786,441
4267,1457,2509
4268,612,2530
4269,1635,3418
4270,137,938
4271,74,2255
4272,885,3444
4273,1471,2693
4274,745,1110
4275,968,2273
4276,1096,1026
4277,492,728
4278,1122,3185
4279,931,233
4280,650,788
4281,1166,1517
4282,264,1956
4283,179,3188
4284,1146,2
4285,481,3096
4286,433,703
4287,1368,2065
4288,682,3643
4289,523,2504
4290,1722,957
4291,1435,393
4292,1063,1301
4293,410,724
4294,219,2069
4295,1056,2434
4296,1718,1504
4297,834,2281
4298,1043,874
4299,824,1771
4300,563,194
4301,1117,1464
4302,575,1237
4303,683,329
4304,423,2075
4305,1507,2031
4306,1335,3350
4307,690,1083
4308,522,432
4309,1464,1128
4310,125,2289
4311,259,2502
4312,778,1626
4313,904,2688
4314,155,2410
4315,817,1140
4316,1261,103
4317,193,706
4318,262,2271
4319,654,2566
4320,1485,2152
4321,826,3108
4322,1544,3093
4323,137,1631
4324,9,1581
4325,96,1121
4326,1230,1748
4327,1406,286
4328,1105,1378
4329,29,693
4330,293,209
4331,1722,323
4332,53,3080
4333,41,2674
4334,1549,1196
4335,1091,2379
4336,1608,1492
4337,274,1171
4338,1334,347
4339,45,1359
4340,1287,16
4341,469,1501
4342,732,3114
4343,34,2918
4344,345,2184
4345,952,1046
4346,289,490
4347,1582,380
4348,417,970
4349,1048,3593
4350,837,1468
4351,1638,45
4352,1340,2623
4353,595,1292
4354,905,3024
4355,290,1011
4356,791,948
4357,1532,111
4358,1668,3312
4359,1649,2518
4360,1306,2929
4361,279,677
4362,1548,3439
4363,868,3221
4364,46,389
4365,486,1805
4366,852,455
4367,276,3326
4368,1331,3527
4369,1392,1296
4370,1180,2151
4371,251,516
4372,616,1693
4373,1135,1380
4374,631,776
4375,899,2189
4376,136,609
4377,1313,3235
4378,102,3477
4379,1385,3343
4380,961,1490
4381,985,2720
4382,473,1177
4383,101,2957
4384,1033,1508
4385,1238,1377
4386,639,2380
4387,1330,2989
4388,61,38
4389,177,1564
4390,800,754
4391,379,1445
4392,1257,1821
4393,1077,3447
4394,349,2530
4395,406,3474
4396,399,3226
4397,982,1291
4398,1516,2703
4399,1101,2308
4400,457,2071
4401,1492,3090
4402,541,1046
4403,1584,2911
4404,1122,2754
4405,1074,467
4406,175,1883
4407,529,1217
4408,907,251
4409,883,2786
4410,1229,241
4411,452,3636
4412,44,3134
4413,19,1124
4414,939,1327
4415,31,687
4416,976,612
4417,757,316
4418,1469,296
4419,565,2594
4420,1,144
4421,315,2773
4422,1030,2075
4423,1469,1607
4424,1193,1123
4425,781,2110
4426,1431,1092
4427,331,3724
4428,1221,712
4429,809,2384
4430,281,2601
4431,1581,2209
4432,875,1568
4433,380,1044
4434,1033,3460
4435,543,1694
4436,1571,759
4437,1317,846
4438,573,1190
4439,78,2436
4440,373,3458
4441,558,2732
4442,239,2012
4443,1125,540
4444,1049,2665
4445,419,684
4446,1533,665
4447,457,448
4448,205,3194
4449,1635,1645
4450,287,510
4451,1122,2429
4452,1418,2609
4453,1171,3184
4454,1285,110
4455,26,2413
4456,53,905
4457,223,1328
4458,422,1480
4459,1178,3304
4460,166,3387
4461,418,2887
4462,432,3579
4463,291,1737
4464,880,2993
4465,1071,2762
4466,263,988
4467,263,1320
4468,1191,2505
4469,1080,2336
4470,152,1981
4471,590,3632
4472,1335,482
4473,815,2600
4474,1639,1701
4475,1283,130
4476,1539,446
4477,1473,423
4478,1708,1310
4479,676,3662
4480,783,152
4481,1248,1130
4482,605,2652
4483,127,1806
4484,275,393
4485,449,2050
4486,133,1650
4487,802,2973
4488,844,1654
4489,620,2703
4490,452,1629
4491,906,362
4492,1104,329
4493,146,783
4494,1306,2309
4495,1519,3190
4496,440,3062
4497,1280,2888
4498,1404,3163
4499,1149,2177
4500,1444,1454
4501,477,2924
4502,1048,3612
4503,679,3404
4504,489,768
4505,168,423
4506,1362,135
4507,937,3622
4508,928,556
4509,701,1846
4510,451,2004
4511,791,253
4512,841,565
4513,296,1883
4514,1138,2197
4515,1486,2673
4516,1482,1461
4517,1013,3605
4518,596,1537
4519,267,3314
4520,999,2417
4521,623,1163
4522,337,757
4523,1036,562
4524,1292,712
4525,1638,2259
4526,1192,2394
4527,659,1757
4528,381,3232
4529,1257,1637
4530,815,2497
4531,783,3025
4532,703,2622
4533,282,1151
4534,317,815
4535,762,2401
4536,774,2516
4537,1638,3291
4538,4,509
4539,403,2115
4540,1326,1684
4541,1636,633
4542,535,1707
4543,745,2545
4544,1238,2933
4545,204,635
4546,1058,295
4547,859,1142
4548,1234,527
4549,1235,1943
4550,726,1140
4551,66,3537
4552,133,2894
4553,1350,1251
4554,211,1358
4555,84,2008
4556,1323,2615
4557,1507,1897
4558,938,3111
4559,1349,807
4560,1627,2228
4561,1398,3176
4562,153,2924
4563,671,435
4564,1153,874
4565,1166,659
4566,252,674
4567,1023,2798
4568,874,3530
4569,455,2146
4570,113,688
4571,347,3269
4572,863,3119
4573,1174,3346
4574,753,1051
4575,1317,2403
4576,737,3319
4577,173,1374
4578,515,3439
4579,273,3037
4580,74,2754
4581,287,2516
4582,1000,860
4583,1232,131
4584,183,1368
4585,678,383
4586,1711,1268
4587,1554,1429
4588,125,3122
4589,1305,2744
4590,22,120
4591,66,1529
4592,1107,3509
4593,54,874
4594,1282,2635
4595,820,3295
4596,391,1691
4597,1079,2787
4598,699,189
4599,204,3342
4600,1480,947
4601,841,3244
4602,178,3688
4603,517,3164
4604,98,3409
4605,1382,202
4606,368,825
4607,1679,3172
4608,867,762
4609,432,678
4610,15,1231
4611,347,1801
4612,1711,2016
4613,875,2023
4614,662,459
4615,565,3324
4616,1502,1963
4617,1122,1733
4618,1520,3012
4619,489,1929
4620,1236,1274
4621,315,534
4622,1339,2393
4623,93,2303
4624,145,859
4625,670,699
4626,717,3479
4627,1053,483
4628,558,3664
4629,767,257
4630,407,3086
4631,770,605
4632,656,3149
4633,669,3580
4634,394,1429
4635,310,255
4636,1460,3291
4637,1094,836
4638,1016,2491
4639,120,3619
4640,1484,494
4641,1549,1272
4642,1468,2696
4643,658,1185
4644,834,785
4645,677,2997
4646,239,1297
4647,1412,50
4648,1448,830
4649,689,3528
4650,897,1996
4651,1707,3671
4652,634,2425
4653,488,1756
4654,1045,800
4655,560,1382
4656,1586,2680
4657,1126,3149
4658,679,940
4659,764,424
4660,607,673
4661,765,2004
4662,59,3159
4663,1203,788
4664,726,1513
4665,1266,2470
4666,351,2965
4667,1177,1508
4668,1183,2811
4669,1257,2623
4670,1248,2879
4671,33,3655
4672,497,3551
4673,1654,2399
4674,1122,2060
4675,1482,3181
4676,1427,1950
4677,280,892
4678,679,1212
4679,256,3439
4680,90,1121
4681,68,1938
4682,1613,560
4683,1234,472
4684,666,696
4685,16,2470
4686,1722,3053
4687,1721,508
4688,987,2069
4689,905,1860
4690,1155,906
4691,985,262
4692,862,713
4693,798,3104
4694,486,3230
4695,548,2309
4696,955,1299
4697,577,3327
4698,340,1381
4699,1173,3395
4700,1232,3632
4701,173,224
4702,662,1992
4703,1698,1064
4704,1231,2424
4705,971,3302
4706,300,1127
4707,907,301
4708,884,1097
4709,497,1103
4710,1589,497
4711,1512,139
4712,1179,227
4713,307,1089
4714,829,2224
4715,1038,1764
4716,1100,3136
4717,329,3444
4718,700,1132
4719,1456,800
4720,1680,3195
4721,809,3628
4722,702,2246
4723,1012,829
4724,1174,3035
4725,491,1630
4726,867,2981
4727,1422,2350
4728,1191,1184
4729,1271,717
4730,319,159
4731,1494,2313
4732,1466,1339
4733,1588,666
4734,218,947
4735,1706,1324
4736,1692,2782
4737,1687,2471
4738,919,154
4739,637,974
4740,144,989
4741,1502,3444
4742,519,133
4743,1018,160
4744,1336,1663
4745,494,890
4746,478,1655
4747,160,135
4748,215,1447
4749,650,1505
4750,1461,1961
4751,23,2458
4752,327,2979
4753,418,268
4754,1287,1458
4755,1594,2058
4756,568,2826
4757,1616,279
4758,935,422
4759,52,2515
4760,747,1528
4761,24,2450
4762,1615,62
4763,522,115
4764,75,939
4765,919,2780
4766,1555,120
4767,1568,1938
4768,305,3580
4769,359,453
4770,306,2241
4771,446,3490
4772,692,655
4773,1163,252
4774,1636,3218
4775,1134,2533
4776,453,351
4777,386,2908
4778,101,3139
4779,347,3348
4780,172,912
4781,1632,511
4782,658,959
4783,1198,2975
4784,765,2132
4785,805,2378
4786,383,1567
4787,979,697
4788,993,3245
4789,1594,1016
4790,39,1477
4791,354,956
4792,208,335
4793,622,3609
4794,1337,962
4795,220,3080
4796,276,831
4797,1573,567
4798,110,1723
4799,1626,3173
4800,332,698
4801,1262,1638
4802,820,482
4803,1227,2626
4804,828,3459
4805,818,71
4806,386,2300
4807,1232,3393
4808,1622,3249
4809,264,2128
4810,1038,488
4811,80,2534
4812,836,2404
4813,539,2325
4814,1257,1355
4815,516,2347
4816,867,2599
4817,1560,2082
4818,1555,3697
4819,1091,2920
4820,1255,2198
4821,974,3616
4822,1466,1969
4823,290,1333
4824,246,1213
4825,721,856
4826,880,1034
4827,1341,2123
4828,1677,1480
4829,27,993
4830,357,144
4831,576,1165
4832,538,1018
4833,1665,1788
4834,6,1301
4835,1274,2860
4836,481,1649
4837,907,3478
4838,1597,2390
4839,1021,1383
4840,1401,1683
4841,471,852
4842,885,3423
4843,615,117
4844,73,2393
4845,1016,279
4846,464,3131
4847,1140,866
4848,208,3390
4849,1637,668
4850,998,2119
4851,1595,1575
4852,128,2358
4853,102,1736
4854,1696,2116
4855,570,1639
4856,683,2338
4857,295,1517
4858,1536,1141
4859,215,2236
4860,566,1827
4861,1176,3559
4862,1239,3656
4863,1072,2857
4864,813,2711
4865,1125,2162
4866,682,65
4867,873,441
4868,1052,1376
4869,172,3095
4870,1446,253
4871,431,2372
4872,1044,2404
4873,523,1702
4874,1055,896
4875,1562,956
4876,188,23
4877,536,91
4878,89,1399
4879,61,1864
4880,455,1040
4881,362,671
4882,611,1702
4883,1030,856
4884,1249,2476
4885,933,3302
4886,413,2413
4887,404,3255
4888,39,2667
4889,256,1320
4890,527,1717
4891,178,3637
4892,1094,1617
4893,871,3519
4894,501,883
4895,646,437
4896,4,1410
4897,144,432
4898,1635,1135
4899,789,997
4900,168,438
4901,723,1825
4902,279,1954
4903,464,1317
4904,426,2956
4905,1415,2319
4906,1053,2536
4907,831,116
4908,935,3576
4909,720,1832
4910,1627,1077
4911,4,112
4912,298,65
4913,1059,1789
4914,645,3516
4915,792,2762
4916,1020,3511
4917,474,3252
4918,803,3206
4919,532,3070
4920,697,2891
4921,1677,3591
4922,1602,1989
4923,1386,2266
4924,1567,1458
4925,1308,851
4926,796,3457
4927,1456,651
4928,365,2747
4929,1617,3618
4930,628,372
4931,214,2828
4932,473,1245
4933,1407,540
4934,245,2129
4935,1438,90
4936,431,3069
4937,1111,2326
4938,529,1998
4939,1006,29
4940,397,3263
4941,1420,1216
4942,974,2527
4943,559,1071
4944,1350,1302
4945,1011,2245
4946,378,3178
4947,1508,2097
4948,1179,1794
4949,245,731
4950,1439,3215
4951,464,2430
4952,1671,360
4953,1291,3405
4954,838,197
4955,142,2902
4956,348,841
4957,1128,368
4958,629,594
4959,847,2384
4960,1301,1128
4961,1362,2285
4962,487,856
4963,1083,3523
4964,630,1328
4965,1046,362
4966,1672,3060
4967,27,921
4968,113,2007
4969,1260,1206
4970,1487,2251
4971,393,3562
4972,897,3695
4973,603,658
4974,1437,2858
4975,96,3043
4976,1302,1103
4977,1564,2877
4978,825,1107
4979,1632,1353
4980,696,297
4981,1079,1899
4982,1557,2918
4983,1296,3549
4984,693,2762
4985,528,2706
4986,512,3298
4987,1386,2740
4988,407,2286
4989,1399,326
4990,733,1389
4991,684,2757
4992,1683,1539
4993,61,1130
4994,463,226
4995,1494,233
4996,1506,844
4997,1139,706
4998,1324,2066
4999,841,3342
